OrderDate,ProductID,Quantity,TotalAmount,UnitPrice,Category,IsHoliday
2020-01-14,P00032,1,375.73,455.28,Sports & Outdoors,0
2020-01-14,P00034,7,3161.62,369.0133333333333,Toys & Games,0
2020-01-14,P00035,7,763.19,131.395,Clothing,0
2020-01-14,P00036,5,2494.31,492.36,Books,0
2020-01-14,P00037,5,149.98,30.74,Sports & Outdoors,0
2020-01-14,P00039,5,2203.9700000000003,351.47,Clothing,0
2020-01-14,P00040,13,6384.59,461.8433333333333,Home & Kitchen,0
2020-01-14,P00041,5,3224.99,594.59,Sports & Outdoors,0
2020-01-14,P00043,3,456.02,164.9,Sports & Outdoors,0
2020-01-14,P00044,11,2583.32,293.2133333333333,Toys & Games,0
2020-01-14,P00046,11,3859.9900000000002,338.7966666666667,Books,0
2020-01-14,P00047,4,1254.42,340.8,Toys & Games,0
2020-01-14,P00048,11,2918.7200000000003,275.4375,Sports & Outdoors,0
2020-01-14,P00050,3,489.97,157.14,Books,0
2020-01-15,P00001,3,920.52,290.28,Toys & Games,0
2020-01-15,P00002,4,1179.82,280.05,Toys & Games,0
2020-01-15,P00005,10,2797.3,300.07,Electronics,0
2020-01-15,P00009,3,94.91,34.9,Electronics,0
2020-01-15,P00010,10,3141.6499999999996,275.75333333333333,Books,0
2020-01-15,P00012,4,263.92,59.3,Clothing,0
2020-01-15,P00013,7,2673.67,334.155,Toys & Games,0
2020-01-15,P00015,10,5408.03,499.815,Electronics,0
2020-01-15,P00022,4,2190.59,504.86,Electronics,0
2020-01-15,P00024,2,554.12,331.075,Sports & Outdoors,0
2020-01-15,P00026,4,1427.23,339.06,Toys & Games,0
2020-01-15,P00027,3,1843.28,581.86,Toys & Games,0
2020-01-15,P00028,2,987.54,475.16,Sports & Outdoors,0
2020-01-15,P00029,4,1157.04,340.14,Electronics,0
2020-01-15,P00030,12,5012.68,388.554,Toys & Games,0
2020-01-15,P00031,4,54.97,13.47,Toys & Games,0
2020-01-15,P00032,4,2600.94,599.6,Home & Kitchen,0
2020-01-15,P00033,2,952.95,450.39,Clothing,0
2020-01-15,P00034,1,237.87,217.72,Home & Kitchen,0
2020-01-15,P00036,7,2197.94,323.19,Toys & Games,0
2020-01-15,P00038,3,869.63,287.53,Sports & Outdoors,0
2020-01-15,P00040,3,600.4,210.19,Clothing,0
2020-01-15,P00042,2,537.54,261.96,Sports & Outdoors,0
2020-01-15,P00043,7,1923.88,188.805,Books,0
2020-01-15,P00044,9,2312.2000000000003,254.16500000000002,Books,0
2020-01-15,P00045,2,729.33,321.74,Electronics,0
2020-01-15,P00047,4,959.68,266.08,Toys & Games,0
2020-01-15,P00049,5,253.31,42.68,Home & Kitchen,0
2020-01-16,P00001,9,4178.44,448.38,Sports & Outdoors,0
2020-01-16,P00002,8,2486.48,364.61,Sports & Outdoors,0
2020-01-16,P00003,1,128.33,126.83,Toys & Games,0
2020-01-16,P00004,3,995.94,304.59,Electronics,0
2020-01-16,P00005,1,263.72,264.81,Electronics,0
2020-01-16,P00006,10,3387.8100000000004,329.99333333333334,Books,0
2020-01-16,P00007,4,1332.17,312.47,Toys & Games,0
2020-01-16,P00008,12,1929.72,161.50666666666666,Home & Kitchen,0
2020-01-16,P00011,6,1876.1,363.195,Books,0
2020-01-16,P00012,2,1159.26,593.72,Home & Kitchen,0
2020-01-16,P00014,9,3489.89,421.3333333333333,Toys & Games,0
2020-01-16,P00016,1,237.0,245.63,Toys & Games,0
2020-01-16,P00017,2,676.86,312.85,Sports & Outdoors,0
2020-01-16,P00018,3,1713.26,527.45,Toys & Games,0
2020-01-16,P00019,4,1215.36,330.03,Home & Kitchen,0
2020-01-16,P00020,3,599.1,168.62,Books,0
2020-01-16,P00021,12,4980.0199999999995,375.8325,Sports & Outdoors,0
2020-01-16,P00022,4,552.83,147.95,Electronics,0
2020-01-16,P00023,8,3381.05,377.216,Sports & Outdoors,0
2020-01-16,P00024,4,291.2,69.87,Books,0
2020-01-16,P00027,5,2807.01,562.7650000000001,Clothing,0
2020-01-16,P00028,4,957.1,250.98,Sports & Outdoors,0
2020-01-16,P00029,4,42.37,8.03,Electronics,0
2020-01-16,P00030,5,1120.63,234.25,Toys & Games,0
2020-01-16,P00031,6,1586.05,251.135,Home & Kitchen,0
2020-01-16,P00035,1,365.94,369.61,Books,0
2020-01-16,P00036,1,276.46,263.87,Electronics,0
2020-01-16,P00037,10,3065.95,323.41,Home & Kitchen,0
2020-01-16,P00039,5,204.09,40.21,Toys & Games,0
2020-01-16,P00040,1,426.72,390.05,Sports & Outdoors,0
2020-01-16,P00042,11,1599.8000000000002,164.51333333333335,Electronics,0
2020-01-16,P00043,4,1454.9,397.805,Electronics,0
2020-01-16,P00044,5,1394.44,258.14,Home & Kitchen,0
2020-01-16,P00045,5,2215.02,404.51,Toys & Games,0
2020-01-16,P00046,7,2417.74,271.31333333333333,Electronics,0
2020-01-16,P00048,5,1185.44,250.78,Clothing,0
2020-01-16,P00049,3,533.93,185.93,Books,0
2020-01-17,P00001,4,1891.76,336.67499999999995,Clothing,0
2020-01-17,P00002,1,296.09,296.81,Electronics,0
2020-01-17,P00003,8,2964.1299999999997,318.32,Sports & Outdoors,0
2020-01-17,P00004,2,932.41,414.16,Home & Kitchen,0
2020-01-17,P00005,6,2649.51,446.905,Sports & Outdoors,0
2020-01-17,P00007,3,554.58,175.33,Clothing,0
2020-01-17,P00008,3,113.56,49.975,Home & Kitchen,0
2020-01-17,P00009,7,3434.2799999999997,482.82,Sports & Outdoors,0
2020-01-17,P00011,9,4366.85,471.63,Sports & Outdoors,0
2020-01-17,P00012,3,752.27,273.12,Clothing,0
2020-01-17,P00013,7,2290.05,338.03999999999996,Electronics,0
2020-01-17,P00014,9,2620.41,263.235,Home & Kitchen,0
2020-01-17,P00016,1,147.28,137.13,Home & Kitchen,0
2020-01-17,P00017,6,2652.8999999999996,441.015,Books,0
2020-01-17,P00018,5,1689.28,317.31,Books,0
2020-01-17,P00020,2,317.4,190.01,Toys & Games,0
2020-01-17,P00021,4,257.99,59.65,Home & Kitchen,0
2020-01-17,P00023,4,219.22,47.7,Sports & Outdoors,0
2020-01-17,P00025,3,187.44,61.28,Toys & Games,0
2020-01-17,P00027,6,1117.03,245.23333333333335,Toys & Games,0
2020-01-17,P00029,6,1052.8000000000002,137.46,Home & Kitchen,0
2020-01-17,P00030,5,1982.93,235.99,Books,0
2020-01-17,P00031,7,1318.1399999999999,130.13,Books,0
2020-01-17,P00032,3,567.64,186.27,Clothing,0
2020-01-17,P00033,3,530.65,234.565,Sports & Outdoors,0
2020-01-17,P00034,10,4055.57,370.9625,Sports & Outdoors,0
2020-01-17,P00035,5,1812.31,342.865,Sports & Outdoors,0
2020-01-17,P00037,6,1205.68,170.18,Clothing,0
2020-01-17,P00039,5,1542.29,316.99,Books,0
2020-01-17,P00040,6,2840.9,463.41999999999996,Electronics,0
2020-01-17,P00041,4,520.29,119.93,Sports & Outdoors,0
2020-01-17,P00042,5,643.09,123.19,Sports & Outdoors,0
2020-01-17,P00043,2,159.56,75.85,Toys & Games,0
2020-01-17,P00044,1,78.32,94.43,Electronics,0
2020-01-17,P00045,10,4185.030000000001,407.915,Electronics,0
2020-01-17,P00046,5,1774.03,322.79499999999996,Home & Kitchen,0
2020-01-17,P00048,7,1516.04,205.455,Books,0
2020-01-17,P00049,5,3121.05,556.34,Home & Kitchen,0
2020-01-17,P00050,19,10509.26,509.74,Toys & Games,0
2020-01-18,P00001,10,4887.14,399.1133333333333,Sports & Outdoors,0
2020-01-18,P00002,4,504.89,125.47,Sports & Outdoors,0
2020-01-18,P00003,3,1511.09,577.3,Toys & Games,0
2020-01-18,P00005,3,527.28,127.81,Clothing,0
2020-01-18,P00006,2,824.13,454.3,Sports & Outdoors,0
2020-01-18,P00008,9,3414.36,358.53,Clothing,0
2020-01-18,P00014,1,155.09,174.46,Electronics,0
2020-01-18,P00017,5,1447.35,272.095,Sports & Outdoors,0
2020-01-18,P00018,3,187.37,56.47,Electronics,0
2020-01-18,P00019,3,1919.77,591.35,Clothing,0
2020-01-18,P00020,6,1229.74,322.315,Home & Kitchen,0
2020-01-18,P00021,1,248.57,229.6,Toys & Games,0
2020-01-18,P00022,5,1967.42,326.31,Toys & Games,0
2020-01-18,P00023,10,3992.2700000000004,376.73,Electronics,0
2020-01-18,P00024,4,1588.84,374.89,Electronics,0
2020-01-18,P00025,3,168.41,66.39,Electronics,0
2020-01-18,P00027,4,1433.8200000000002,250.09,Clothing,0
2020-01-18,P00028,1,535.38,491.04,Books,0
2020-01-18,P00029,1,277.12,265.95,Books,0
2020-01-18,P00034,5,701.58,133.41,Sports & Outdoors,0
2020-01-18,P00035,2,467.97,218.16,Toys & Games,0
2020-01-18,P00037,10,2358.17,225.405,Books,0
2020-01-18,P00038,9,2433.26,292.46,Clothing,0
2020-01-18,P00039,2,43.2,21.81,Home & Kitchen,0
2020-01-18,P00040,7,1397.5,225.97,Home & Kitchen,0
2020-01-18,P00041,8,2571.11,279.545,Electronics,0
2020-01-18,P00042,7,2099.31,307.96,Electronics,0
2020-01-18,P00043,7,2041.93,353.64,Books,0
2020-01-18,P00044,8,1289.27,248.79999999999998,Books,0
2020-01-18,P00045,3,1661.5,491.57,Electronics,0
2020-01-18,P00046,6,3446.5,556.605,Electronics,0
2020-01-18,P00048,2,1093.84,575.47,Clothing,0
2020-01-18,P00049,4,529.37,132.69,Sports & Outdoors,0
2020-01-18,P00050,4,1068.71,294.14,Electronics,0
2020-01-19,P00001,2,208.86,97.04,Toys & Games,0
2020-01-19,P00002,5,1375.22,310.36,Toys & Games,0
2020-01-19,P00003,3,1128.85,314.505,Home & Kitchen,0
2020-01-19,P00004,5,2378.42,450.48,Clothing,0
2020-01-19,P00005,2,564.42,258.91,Clothing,0
2020-01-19,P00006,6,1525.11,255.035,Sports & Outdoors,0
2020-01-19,P00007,12,4378.8,345.5,Home & Kitchen,0
2020-01-19,P00008,4,2596.83,599.27,Sports & Outdoors,0
2020-01-19,P00009,2,570.3,309.09,Electronics,0
2020-01-19,P00010,4,1291.16,301.5,Toys & Games,0
2020-01-19,P00011,5,1179.17,197.625,Toys & Games,0
2020-01-19,P00012,4,1938.98,483.48,Sports & Outdoors,0
2020-01-19,P00013,3,70.0,22.22,Clothing,0
2020-01-19,P00014,2,519.45,255.15,Toys & Games,0
2020-01-19,P00015,7,2553.67,315.6933333333333,Home & Kitchen,0
2020-01-19,P00016,4,478.45,101.36,Clothing,0
2020-01-19,P00017,5,245.1,50.7,Books,0
2020-01-19,P00018,5,1615.06,337.6,Books,0
2020-01-19,P00019,4,671.99,227.095,Toys & Games,0
2020-01-19,P00020,4,1106.76,281.73,Electronics,0
2020-01-19,P00021,7,2079.15,292.855,Home & Kitchen,0
2020-01-19,P00023,2,1241.09,573.62,Home & Kitchen,0
2020-01-19,P00025,7,1426.28,217.78,Clothing,0
2020-01-19,P00026,5,964.02,170.285,Electronics,0
2020-01-19,P00027,2,1150.42,556.44,Toys & Games,0
2020-01-19,P00028,4,256.86,58.315,Sports & Outdoors,0
2020-01-19,P00029,5,472.76,111.12,Electronics,0
2020-01-19,P00030,8,3897.34,490.29999999999995,Home & Kitchen,0
2020-01-19,P00031,4,642.79,166.67,Sports & Outdoors,0
2020-01-19,P00032,7,4241.76,551.0999999999999,Home & Kitchen,0
2020-01-19,P00033,2,1264.52,562.54,Sports & Outdoors,0
2020-01-19,P00034,6,1068.72,185.53,Sports & Outdoors,0
2020-01-19,P00035,1,536.56,493.62,Electronics,0
2020-01-19,P00037,9,1299.03,155.52333333333334,Clothing,0
2020-01-19,P00038,11,3820.2699999999995,375.8533333333333,Electronics,0
2020-01-19,P00040,5,1520.71,288.9,Home & Kitchen,0
2020-01-19,P00042,9,3658.66,374.58000000000004,Books,0
2020-01-19,P00044,4,87.17,18.44,Electronics,0
2020-01-19,P00047,2,350.8,208.59,Home & Kitchen,0
2020-01-19,P00048,2,480.08,245.25,Sports & Outdoors,0
2020-01-19,P00049,1,536.86,585.03,Clothing,0
2020-01-20,P00002,5,1602.06,453.54,Clothing,1
2020-01-20,P00005,5,2356.28,419.4,Clothing,1
2020-01-20,P00006,1,48.96,49.78,Sports & Outdoors,1
2020-01-20,P00007,3,114.0,30.23,Sports & Outdoors,1
2020-01-20,P00009,5,262.64,50.97,Electronics,1
2020-01-20,P00010,5,1841.24,326.21,Books,1
2020-01-20,P00013,7,2864.16,374.7,Home & Kitchen,1
2020-01-20,P00016,1,314.53,296.03,Toys & Games,1
2020-01-20,P00017,5,1166.97,239.07,Toys & Games,1
2020-01-20,P00018,2,590.83,307.38,Home & Kitchen,1
2020-01-20,P00019,7,2044.23,299.425,Toys & Games,1
2020-01-20,P00020,3,779.06,251.14,Electronics,1
2020-01-20,P00021,6,613.18,69.645,Books,1
2020-01-20,P00023,9,1337.4699999999998,128.715,Electronics,1
2020-01-20,P00024,1,55.16,58.41,Toys & Games,1
2020-01-20,P00025,7,2586.63,344.22,Home & Kitchen,1
2020-01-20,P00027,8,1958.11,230.04500000000002,Toys & Games,1
2020-01-20,P00030,9,1948.96,250.09,Toys & Games,1
2020-01-20,P00031,6,1445.52,274.92,Electronics,1
2020-01-20,P00033,5,1069.06,153.835,Clothing,1
2020-01-20,P00036,1,440.19,405.07,Electronics,1
2020-01-20,P00038,6,1364.44,325.295,Clothing,1
2020-01-20,P00039,2,1004.23,484.84,Home & Kitchen,1
2020-01-20,P00040,4,1197.69,279.12,Sports & Outdoors,1
2020-01-20,P00041,1,15.94,12.58,Home & Kitchen,1
2020-01-20,P00044,2,409.05,178.24,Sports & Outdoors,1
2020-01-20,P00045,4,1047.85,268.92,Electronics,1
2020-01-20,P00047,5,987.71,225.19000000000003,Toys & Games,1
2020-01-21,P00001,6,1522.79,265.8,Home & Kitchen,0
2020-01-21,P00002,10,2925.4500000000003,301.75,Books,0
2020-01-21,P00003,4,120.36,29.04,Electronics,0
2020-01-21,P00004,4,1820.0,495.11,Clothing,0
2020-01-21,P00005,3,682.15,278.65,Sports & Outdoors,0
2020-01-21,P00006,4,809.35,189.14,Electronics,0
2020-01-21,P00007,15,5084.16,251.55499999999998,Electronics,0
2020-01-21,P00008,9,3079.1600000000003,296.045,Electronics,0
2020-01-21,P00011,5,2227.11,424.1,Sports & Outdoors,0
2020-01-21,P00012,7,3074.6400000000003,430.13,Sports & Outdoors,0
2020-01-21,P00015,5,576.35,105.72,Electronics,0
2020-01-21,P00016,12,4262.8,373.7833333333333,Sports & Outdoors,0
2020-01-21,P00017,8,3460.7,358.3233333333333,Clothing,0
2020-01-21,P00018,5,487.52,147.59,Books,0
2020-01-21,P00019,5,1374.93,283.35,Sports & Outdoors,0
2020-01-21,P00023,6,1452.19,213.94,Sports & Outdoors,0
2020-01-21,P00024,8,2660.49,393.94000000000005,Home & Kitchen,0
2020-01-21,P00025,5,1880.72,418.85,Home & Kitchen,0
2020-01-21,P00026,6,2539.59,351.405,Sports & Outdoors,0
2020-01-21,P00027,2,931.13,439.8,Electronics,0
2020-01-21,P00028,3,1602.1,490.81,Sports & Outdoors,0
2020-01-21,P00030,11,3251.38,289.48,Sports & Outdoors,0
2020-01-21,P00031,3,1238.56,378.55,Electronics,0
2020-01-21,P00032,2,112.09,51.25,Home & Kitchen,0
2020-01-21,P00035,3,550.39,187.36,Books,0
2020-01-21,P00037,11,674.71,63.220000000000006,Clothing,0
2020-01-21,P00039,2,448.3,272.07,Books,0
2020-01-21,P00040,2,610.43,266.84,Toys & Games,0
2020-01-21,P00041,7,1367.95,242.835,Clothing,0
2020-01-21,P00042,4,1182.58,262.03,Sports & Outdoors,0
2020-01-21,P00043,2,216.86,103.09,Sports & Outdoors,0
2020-01-21,P00045,5,1318.37,263.34,Sports & Outdoors,0
2020-01-21,P00047,8,2638.91,302.69,Home & Kitchen,0
2020-01-21,P00048,5,1283.2,249.59,Clothing,0
2020-01-21,P00050,6,1154.3,204.73000000000002,Electronics,0
2020-01-22,P00002,9,1849.47,221.20499999999998,Home & Kitchen,0
2020-01-22,P00003,4,476.48,109.88,Home & Kitchen,0
2020-01-22,P00004,15,6016.33,386.20666666666665,Sports & Outdoors,0
2020-01-22,P00005,10,4464.9,455.05,Sports & Outdoors,0
2020-01-22,P00008,4,1372.4,382.21,Books,0
2020-01-22,P00009,4,221.05,53.78,Sports & Outdoors,0
2020-01-22,P00014,8,3063.2200000000003,361.44,Books,0
2020-01-22,P00015,2,397.87,178.65,Toys & Games,0
2020-01-22,P00017,2,858.15,403.3,Electronics,0
2020-01-22,P00019,2,387.93,201.85,Electronics,0
2020-01-22,P00020,5,253.93,56.16,Electronics,0
2020-01-22,P00021,5,1489.87,294.8,Sports & Outdoors,0
2020-01-22,P00024,3,181.72,60.25,Sports & Outdoors,0
2020-01-22,P00025,1,175.92,197.36,Sports & Outdoors,0
2020-01-22,P00026,2,517.25,267.31,Clothing,0
2020-01-22,P00028,5,1301.23,344.20500000000004,Clothing,0
2020-01-22,P00029,8,1694.6999999999998,213.57,Electronics,0
2020-01-22,P00031,1,283.65,275.22,Toys & Games,0
2020-01-22,P00032,9,1810.6799999999998,217.97000000000003,Home & Kitchen,0
2020-01-22,P00033,9,1143.0900000000001,125.655,Electronics,0
2020-01-22,P00034,6,3223.46,500.805,Toys & Games,0
2020-01-22,P00035,7,1809.88,193.315,Books,0
2020-01-22,P00036,6,1764.1299999999999,186.615,Sports & Outdoors,0
2020-01-22,P00038,3,171.91,55.9,Books,0
2020-01-22,P00039,4,226.67,52.58,Home & Kitchen,0
2020-01-22,P00040,5,467.40000000000003,77.215,Toys & Games,0
2020-01-22,P00042,4,843.29,196.26,Home & Kitchen,0
2020-01-22,P00043,2,475.73,260.91,Home & Kitchen,0
2020-01-22,P00044,4,1372.66,233.59499999999997,Electronics,0
2020-01-22,P00046,4,1981.33,462.95,Home & Kitchen,0
2020-01-22,P00047,2,718.63,336.46,Electronics,0
2020-01-22,P00049,5,1199.5,179.535,Clothing,0
2020-01-22,P00050,5,584.9,115.76,Electronics,0
2020-01-23,P00001,11,4952.15,409.90999999999997,Books,0
2020-01-23,P00002,2,905.41,494.9,Electronics,0
2020-01-23,P00003,5,2239.0099999999998,427.36,Home & Kitchen,0
2020-01-23,P00004,4,923.12,230.71,Sports & Outdoors,0
2020-01-23,P00006,1,278.48,267.06,Clothing,0
2020-01-23,P00007,1,135.87,156.69,Toys & Games,0
2020-01-23,P00008,10,3679.0699999999997,362.5133333333333,Electronics,0
2020-01-23,P00009,16,6347.62,376.37199999999996,Books,0
2020-01-23,P00010,14,4033.23,339.68,Clothing,0
2020-01-23,P00011,9,2723.42,333.435,Home & Kitchen,0
2020-01-23,P00012,3,1101.04,386.84,Clothing,0
2020-01-23,P00014,5,1383.13,350.03,Toys & Games,0
2020-01-23,P00017,4,781.53,204.46,Electronics,0
2020-01-23,P00019,2,414.75,225.79,Toys & Games,0
2020-01-23,P00020,2,227.75,104.96,Books,0
2020-01-23,P00022,9,3113.23,294.55,Sports & Outdoors,0
2020-01-23,P00023,2,399.08,178.39,Electronics,0
2020-01-23,P00024,1,430.04,398.01,Books,0
2020-01-23,P00025,12,1827.81,192.88,Home & Kitchen,0
2020-01-23,P00027,4,1022.2,225.07,Home & Kitchen,0
2020-01-23,P00030,4,549.32,142.3,Books,0
2020-01-23,P00035,10,750.41,81.58,Clothing,0
2020-01-23,P00038,1,122.37,103.52,Books,0
2020-01-23,P00039,6,3009.36,444.085,Home & Kitchen,0
2020-01-23,P00041,4,1682.19,456.66,Toys & Games,0
2020-01-23,P00042,3,717.13,239.24,Books,0
2020-01-23,P00044,4,1275.1,422.48,Toys & Games,0
2020-01-23,P00045,4,1794.05,446.83,Toys & Games,0
2020-01-23,P00046,2,223.44,115.05,Electronics,0
2020-01-23,P00047,4,2079.79,549.22,Electronics,0
2020-01-23,P00048,1,283.64,263.17,Home & Kitchen,0
2020-01-23,P00050,6,2294.72,363.365,Sports & Outdoors,0
2020-01-24,P00001,5,1455.16,268.94,Sports & Outdoors,0
2020-01-24,P00002,4,1524.04,320.02,Electronics,0
2020-01-24,P00003,6,1688.8999999999999,328.51,Sports & Outdoors,0
2020-01-24,P00004,2,777.19,384.75,Clothing,0
2020-01-24,P00005,10,2290.31,173.79999999999998,Sports & Outdoors,0
2020-01-24,P00007,9,3660.73,373.44,Clothing,0
2020-01-24,P00008,6,2824.01,484.13,Sports & Outdoors,0
2020-01-24,P00009,5,1249.66,247.47,Toys & Games,0
2020-01-24,P00010,1,155.16,154.33,Sports & Outdoors,0
2020-01-24,P00011,3,1381.16,416.55,Sports & Outdoors,0
2020-01-24,P00013,5,2071.1,382.22,Clothing,0
2020-01-24,P00014,7,2415.55,362.96500000000003,Books,0
2020-01-24,P00015,1,232.43,208.25,Toys & Games,0
2020-01-24,P00017,8,3705.17,448.855,Electronics,0
2020-01-24,P00018,1,537.63,527.28,Clothing,0
2020-01-24,P00020,4,1646.41,420.98,Books,0
2020-01-24,P00021,6,422.12,66.075,Toys & Games,0
2020-01-24,P00023,14,4258.07,290.8725,Clothing,0
2020-01-24,P00025,4,2002.69,506.875,Sports & Outdoors,0
2020-01-24,P00026,7,652.8399999999999,144.57000000000002,Clothing,0
2020-01-24,P00027,1,72.76,70.42,Books,0
2020-01-24,P00028,2,1141.39,537.35,Sports & Outdoors,0
2020-01-24,P00031,2,797.7,407.375,Sports & Outdoors,0
2020-01-24,P00032,3,1321.13,416.725,Clothing,0
2020-01-24,P00033,2,1104.97,561.3,Clothing,0
2020-01-24,P00037,1,464.85,483.83,Electronics,0
2020-01-24,P00039,5,1818.6999999999998,334.94500000000005,Toys & Games,0
2020-01-24,P00040,9,2508.16,296.61999999999995,Clothing,0
2020-01-24,P00041,2,783.21,390.32,Electronics,0
2020-01-24,P00042,5,2200.9,509.42,Electronics,0
2020-01-24,P00043,2,1027.04,504.62,Home & Kitchen,0
2020-01-24,P00044,3,1700.54,504.11,Home & Kitchen,0
2020-01-24,P00045,4,1620.8,437.44,Electronics,0
2020-01-24,P00046,3,1306.29,482.79,Sports & Outdoors,0
2020-01-24,P00049,3,1063.14,389.29,Clothing,0
2020-01-25,P00002,1,685.84,579.45,Toys & Games,0
2020-01-25,P00003,5,1918.84,508.55,Books,0
2020-01-25,P00005,10,3073.55,276.29333333333335,Sports & Outdoors,0
2020-01-25,P00006,10,1870.9599999999998,189.30999999999997,Toys & Games,0
2020-01-25,P00008,8,2746.74,309.195,Electronics,0
2020-01-25,P00009,5,1044.91,197.18,Clothing,0
2020-01-25,P00014,5,1979.6299999999999,480.445,Electronics,0
2020-01-25,P00015,3,1268.53,442.62,Electronics,0
2020-01-25,P00016,11,2209.08,204.46333333333334,Sports & Outdoors,0
2020-01-25,P00017,1,228.57,225.4,Clothing,0
2020-01-25,P00018,8,1972.0900000000001,266.73,Clothing,0
2020-01-25,P00019,3,946.71,384.88,Toys & Games,0
2020-01-25,P00020,1,327.62,319.53,Books,0
2020-01-25,P00021,4,631.03,153.75,Electronics,0
2020-01-25,P00022,7,2900.5,470.5933333333333,Sports & Outdoors,0
2020-01-25,P00023,3,1042.77,364.08,Sports & Outdoors,0
2020-01-25,P00026,8,2740.6000000000004,303.58500000000004,Home & Kitchen,0
2020-01-25,P00029,1,566.2,559.57,Sports & Outdoors,0
2020-01-25,P00031,11,4460.78,367.93,Clothing,0
2020-01-25,P00033,7,1471.48,150.86499999999998,Clothing,0
2020-01-25,P00035,2,1001.09,486.44,Sports & Outdoors,0
2020-01-25,P00037,1,145.84,126.44,Toys & Games,0
2020-01-25,P00038,4,505.47,111.03,Electronics,0
2020-01-25,P00039,4,1339.4,295.57,Books,0
2020-01-25,P00040,5,2222.47,430.94,Home & Kitchen,0
2020-01-25,P00041,3,830.9399999999999,265.58500000000004,Toys & Games,0
2020-01-25,P00042,14,3247.21,187.17000000000002,Electronics,0
2020-01-25,P00043,6,1864.56,333.49,Toys & Games,0
2020-01-25,P00044,4,1617.3200000000002,419.915,Electronics,0
2020-01-25,P00045,8,1802.32,223.57999999999998,Sports & Outdoors,0
2020-01-25,P00046,1,382.23,330.48,Sports & Outdoors,0
2020-01-25,P00047,5,2871.8,573.73,Toys & Games,0
2020-01-25,P00049,6,916.1700000000001,112.33,Electronics,0
2020-01-25,P00050,5,802.38,155.79,Toys & Games,0
2020-01-26,P00002,3,1475.76,517.26,Electronics,0
2020-01-26,P00003,3,612.83,224.96,Sports & Outdoors,0
2020-01-26,P00007,2,573.97,271.23,Clothing,0
2020-01-26,P00008,3,1058.79,347.97,Books,0
2020-01-26,P00009,8,2656.33,292.87666666666667,Electronics,0
2020-01-26,P00010,3,1157.0,371.5,Electronics,0
2020-01-26,P00011,15,4953.44,261.58,Toys & Games,0
2020-01-26,P00012,5,980.62,185.82,Clothing,0
2020-01-26,P00014,7,2311.5,348.75,Sports & Outdoors,0
2020-01-26,P00016,3,1311.18,387.28,Books,0
2020-01-26,P00017,3,1363.89,402.01,Home & Kitchen,0
2020-01-26,P00018,9,4722.09,528.55,Clothing,0
2020-01-26,P00020,5,2332.54,588.72,Clothing,0
2020-01-26,P00022,1,172.0,165.12,Toys & Games,0
2020-01-26,P00023,3,1840.81,596.03,Clothing,0
2020-01-26,P00024,6,2550.58,473.08000000000004,Electronics,0
2020-01-26,P00029,2,417.84,186.18,Home & Kitchen,0
2020-01-26,P00030,1,380.7,390.51,Sports & Outdoors,0
2020-01-26,P00031,1,413.99,374.97,Clothing,0
2020-01-26,P00032,15,3508.2599999999998,222.87,Books,0
2020-01-26,P00033,9,3009.41,368.1499999999999,Electronics,0
2020-01-26,P00035,6,3350.27,448.04499999999996,Electronics,0
2020-01-26,P00036,10,3278.19,256.8866666666667,Electronics,0
2020-01-26,P00038,6,1496.03,308.84499999999997,Books,0
2020-01-26,P00039,2,201.73,87.08,Books,0
2020-01-26,P00041,8,3826.74,481.065,Books,0
2020-01-26,P00044,2,498.73,286.22,Toys & Games,0
2020-01-26,P00046,1,521.12,550.57,Home & Kitchen,0
2020-01-26,P00047,7,1374.61,154.535,Electronics,0
2020-01-26,P00048,10,5497.610000000001,521.955,Sports & Outdoors,0
2020-01-26,P00049,2,1117.19,497.85,Toys & Games,0
2020-01-27,P00001,3,1505.97,445.53,Sports & Outdoors,0
2020-01-27,P00006,4,2032.44,482.01,Home & Kitchen,0
